Total:,622
0,622
1,622
2,622
3,622
4,622
5,622
6,622
7,622
8,622
9,622
10,622
11,622
12,622
13,622
14,622
15,622
16,622
17,622
18,622
19,622
20,622
21,622
22,622
23,622
24,622
25,622
26,622
27,622
28,622
29,622
30,622
31,622
32,622
33,622
34,622
35,622
36,622
37,622
38,622
39,622
40,622
41,622
42,622
43,622
44,622
45,622
46,622
47,622
48,622
49,622
Total:,620
0,620
1,620
2,620
3,620
4,620
5,620
6,620
7,620
8,620
9,620
10,620
11,620
12,620
13,620
14,620
15,620
16,620
17,620
18,620
19,620
20,620
21,620
22,620
23,620
24,620
25,620
26,620
27,620
28,620
29,620
30,620
31,620
32,620
33,620
34,620
35,620
36,620
37,620
38,620
39,620
40,620
41,620
42,620
43,620
44,620
45,620
46,620
47,620
48,620
49,620
Total:,627
0,627
1,627
2,627
3,627
4,626
5,627
6,627
7,627
8,627
9,627
10,627
11,627
12,627
13,627
14,627
15,627
16,627
17,627
18,627
19,627
20,626
21,627
22,627
23,627
24,627
25,627
26,627
27,627
28,627
29,627
30,627
31,627
32,627
33,627
34,627
35,627
36,627
37,627
38,627
39,627
40,627
41,627
42,627
43,627
44,627
45,627
46,627
47,627
48,627
49,627
