Total:,613
0,613
1,613
2,613
3,613
4,613
5,613
6,613
7,613
8,613
9,613
10,613
11,613
12,613
13,613
14,613
15,613
16,613
17,613
18,613
19,613
20,613
21,613
22,613
23,613
24,613
25,613
26,613
27,613
28,613
29,613
30,613
31,613
32,613
33,613
34,613
35,613
36,613
37,613
38,613
39,613
40,613
41,613
42,613
43,613
44,613
45,613
46,613
47,613
48,613
49,613
Total:,612
0,599
1,599
2,599
3,599
4,599
5,599
6,599
7,599
8,599
9,599
10,599
11,599
12,599
13,599
14,599
15,599
16,599
17,599
18,599
19,612
20,599
21,599
22,599
23,599
24,599
25,599
26,599
27,599
28,599
29,599
30,599
31,599
32,599
33,599
34,599
35,599
36,599
37,599
38,599
39,599
40,599
41,599
42,599
43,599
44,599
45,599
46,599
47,599
48,599
49,599
Total:,615
0,615
1,615
2,615
3,615
4,615
5,615
6,615
7,615
8,615
9,615
10,615
11,615
12,615
13,615
14,615
15,615
16,615
17,615
18,615
19,615
20,615
21,615
22,615
23,615
24,615
25,615
26,615
27,615
28,615
29,615
30,615
31,615
32,615
33,615
34,615
35,615
36,615
37,615
38,615
39,615
40,615
41,615
42,615
43,615
44,615
45,615
46,615
47,615
48,615
49,615
Total:,613
0,613
1,613
2,613
3,613
4,613
5,613
6,613
7,613
8,613
9,613
10,613
11,613
12,613
13,613
14,613
15,613
16,613
17,613
18,613
19,613
20,613
21,613
22,613
23,613
24,613
25,613
26,613
27,613
28,613
29,613
30,613
31,613
32,613
33,613
34,613
35,613
36,613
37,613
38,613
39,613
40,613
41,613
42,613
43,613
44,613
45,613
46,613
47,613
48,613
49,613
Total:,612
0,599
1,599
2,599
3,599
4,599
5,599
6,599
7,599
8,599
9,599
10,599
11,599
12,599
13,599
14,599
15,599
16,599
17,599
18,599
19,612
20,599
21,599
22,599
23,599
24,599
25,599
26,599
27,599
28,599
29,599
30,599
31,599
32,599
33,599
34,599
35,599
36,599
37,599
38,599
39,599
40,599
41,599
42,599
43,599
44,599
45,599
46,599
47,599
48,599
49,599
Total:,615
0,615
1,615
2,615
3,615
4,615
5,615
6,615
7,615
8,615
9,615
10,615
11,615
12,615
13,615
14,615
15,615
16,615
17,615
18,615
19,615
20,615
21,615
22,615
23,615
24,615
25,615
26,615
27,615
28,615
29,615
30,615
31,615
32,615
33,615
34,615
35,615
36,615
37,615
38,615
39,615
40,615
41,615
42,615
43,615
44,615
45,615
46,615
47,615
48,615
49,615
