Total:,3001
0,2919
1,3001
2,3001
3,3001
4,3001
5,3001
6,3001
7,3001
8,3001
9,3001
10,3001
11,3001
12,3001
13,3001
14,3001
15,3001
16,3001
17,3001
18,3001
19,3001
20,3001
21,3001
22,3001
23,3001
24,3001
25,3001
26,3001
27,3001
28,3001
29,3001
30,3001
31,3001
32,3001
33,3001
34,3001
35,3001
36,3001
37,3001
38,3001
39,3001
40,3001
41,3001
42,3001
43,3001
44,3001
45,3001
46,3001
47,3001
48,3001
49,3001
Total:,3000
0,3000
1,3000
2,3000
3,3000
4,3000
5,3000
6,3000
7,3000
8,2992
9,2994
10,3000
11,3000
12,2988
13,3000
14,3000
15,3000
16,3000
17,3000
18,3000
19,3000
20,3000
21,3000
22,3000
23,3000
24,3000
25,3000
26,3000
27,3000
28,3000
29,3000
30,3000
31,3000
32,3000
33,3000
34,3000
35,3000
36,3000
37,3000
38,3000
39,3000
40,3000
41,3000
42,3000
43,3000
44,3000
45,3000
46,3000
47,3000
48,3000
49,3000
Total:,3000
0,2926
1,3000
2,3000
3,3000
4,3000
5,3000
6,3000
7,3000
8,3000
9,3000
10,3000
11,3000
12,3000
13,3000
14,2994
15,3000
16,3000
17,3000
18,3000
19,3000
20,3000
21,3000
22,3000
23,3000
24,3000
25,3000
26,3000
27,3000
28,3000
29,3000
30,3000
31,3000
32,3000
33,3000
34,3000
35,3000
36,3000
37,3000
38,3000
39,3000
40,3000
41,3000
42,3000
43,3000
44,3000
45,3000
46,3000
47,3000
48,3000
49,3000
